imdbID,value,Type
tt0097165,Peter Weir,Director
tt0097523,Joe Johnston,Director
tt0098536,Roger Spottiswoode,Director
tt0097053,Jeff Blyth,Director
tt0097579,Peter Yates,Director
tt0097458,Thom Eberhardt,Director
tt0097757,Ron Clements,Director
tt0096943,Ron Shelton,Director
tt0100691,John Erman,Director
tt0100924,John Boorman,Director
tt0100405,Garry Marshall,Director
tt0099512,John R. Cherry III,Director
tt0100666,Patrick Read Johnson,Director
tt0099575,David Green,Director
tt0099422,Warren Beatty,Director
tt0099128,Alan Alda,Director
tt0099052,Frank Marshall,Director
tt0099472,Bob Hathcock,Director
tt0103035,Arthur Hiller,Director
tt0100201,James Orr,Director
tt0100477,Hendel Butoy,Director
tt0098966,Emile Ardolino,Director
tt0099699,Peter Weir,Director
tt0103247,Randal Kleiser,Director
tt0102818,Geoff Burrowes,Director
tt0102849,Paul Mazursky,Director
tt0102411,Jerry Rees,Director
tt0102603,John Landis,Director
tt0102593,Heywood Gould,Director
tt0103241,Frank Oz,Director
tt0103262,Steve Miner,Director
tt0102803,Joe Johnston,Director
tt0101746,Randa Haines,Director
tt0103184,Jeff Kanew,Director
tt0103128,Charles Lane,Director
tt0102631,Mary Agnes Donoghue,Director
tt0101694,Damian Harris,Director
tt0101821,John R. Cherry III,Director
tt0101453,Robert Benton,Director
tt0101414,Gary Trousdale,Director
tt0101862,Charles Shyer,Director
tt0104389,Curtis Hanson,Director
tt0104839,John McTiernan,Director
tt0103827,Mark Herman,Director
tt0105017,Peter Bogdanovich,Director
tt0105481,Barnet Kellman,Director
tt0105103,Charlie Peters,Director
tt0104187,Les Mayfield,Director
tt0105417,Emile Ardolino,Director
tt0104990,Kenny Ortega,Director
tt0104437,Randal Kleiser,Director
tt0105483,Sidney Lumet,Director
tt0103596,Jon Turteltaub,Director
tt0104376,Allan Moyle,Director
tt0104030,Mike Binder,Director
tt0103924,Thom Eberhardt,Director
tt0105316,Darrell Roodt,Director
tt0104868,Stephen Herek,Director
tt0104006,Alan J. Pakula,Director
tt0103639,Ron Clements,Director
tt0104114,Jonathan Lynn,Director
tt0104940,Brian Henson,Director
tt0106246,Frank Marshall,Director
tt0106315,Patrick Hasburgh,Director
tt0107131,Duwayne Dunham,Director
tt0106536,Bill Duke,Director
tt0108265,Thomas Carter,Director
tt0106868,Mikael Salomon,Director
tt0106466,Luis Mandoki,Director
tt0106223,Stephen Sommers,Director
tt0106469,Taylor Hackford,Director
tt0107212,Mike Binder,Director
tt0108255,Annabel Jankel,Director
tt0107057,Sidney Lumet,Director
tt0107413,James Lapine,Director
tt0108551,Brian Gibson,Director
tt0108186,Steve Rash,Director
tt0107120,Kenny Ortega,Director
tt0106292,John Badham,Director
tt0107626,Bob Balaban,Director
tt0106877,Darrell Roodt,Director
tt0107282,Wayne Wang,Director
tt0107594,Ramón Menéndez,Director
tt0107889,David S. Ward,Director
tt0106611,Jon Turteltaub,Director
tt0107688,Henry Selick,Director
tt0108333,Stephen Herek,Director
tt0108147,Bill Duke,Director
tt0108358,George P. Cosmatos,Director
tt0109067,Paul Michael Glaser,Director
tt0109361,Adam Resnick,Director
tt0110157,Charles Haid,Director
tt0110612,Steve Miner,Director
tt0109287,Rupert Wainwright,Director
tt0109129,Martha Coolidge,Director
tt0110955,Ted Demme,Director
tt0109520,Sam Weisman,Director
tt0110044,Leonard Nimoy,Director
tt0111701,Ken Olin,Director
tt0110137,Matty Rich,Director
tt0111693,Luis Mandoki,Director
tt0110971,Penny Marshall,Director
tt0110357,Roger Allers,Director
tt0110093,Charles Shyer,Director
tt0109127,William Dear,Director
tt0110123,Daniel Petrie Jr.,Director
tt0109456,Richard Rush,Director
tt0110169,Adam Bernstein,Director
tt0109369,Jonathan Prince,Director
tt0111194,Gillies MacKinnon,Director
tt0110932,Robert Redford,Director
tt0111400,Deran Sarafian,Director
tt0109707,Tim Burton,Director
tt0111003,Stuart Orme,Director
tt0111271,Xavier Koller,Director
tt0111070,John Pasquin,Director
tt0110399,Keenen Ivory Wayans,Director
tt0110213,Stephen Sommers,Director
tt0110066,Randall Miller,Director
tt0112443,Damian Harris,Director
tt0113808,David Frankel,Director
tt0110006,Steven Brill,Director
tt0113755,James Orr,Director
tt0114296,Peter Yates,Director
tt0111359,Jeremiah S. Chechik,Director
tt0113463,James Ivory,Director
tt0113133,Peter Chelsom,Director
tt0113198,Kevin Lima,Director
tt0114924,Jon Turteltaub,Director
tt0114210,Joshua Brand,Director
tt0112740,Tony Scott,Director
tt0113729,Antonia Bird,Director
tt0112792,John N. Smith,Director
tt0114148,Mike Gabriel,Director
tt0113492,Danny Cannon,Director
tt0114048,Simon Wincer,Director
tt0113538,Michael Gottlieb,Director
tt0114798,Diane Keaton,Director
tt0114666,Wesley Strick,Director
tt0112499,Holly Goldberg Sloan,Director
tt0112819,Albert Hughes,Director
tt0114345,Roland Joffé,Director
tt0113044,Christopher Menaul,Director
tt0113104,Theodore Thomas,Director
tt0114168,Victor Salva,Director
tt0112302,Peter Hewitt,Director
tt0114709,John Lasseter,Director
tt0113041,Charles Shyer,Director
tt0113987,Oliver Stone,Director
tt0113862,Stephen Herek,Director
tt0118158,Ridley Scott,Director
tt0117110,Brian Henson,Director
tt0117102,Nick Castle,Director
tt0115645,Barbet Schroeder,Director
tt12007558,Barbet Schroeder,Director
tt0116552,David R. Ellis,Director
tt0116683,Henry Selick,Director
tt0115851,Tom DeCerchio,Director
tt0116827,Bruce Beresford,Director
tt0115742,Stacy Cochran,Director
tt0117723,Rick Friedberg,Director
tt0116168,Steve Rash,Director
tt0117500,Michael Bay,Director
tt0116583,Gary Trousdale,Director
tt0117333,Jon Turteltaub,Director
tt0116756,Paul Michael Glaser,Director
tt0116669,Francis Ford Coppola,Director
tt0116311,David Mickey Evans,Director
tt0117473,Amy Holden Jones,Director
tt0116000,Robert Lieberman,Director
tt0115580,Donald Petrie,Director
tt0117438,Ron Howard,Director
tt0118117,Emilio Estevez,Director
tt0115433,Stephen Herek,Director
tt0117372,Penny Marshall,Director
tt0116250,Alan Parker,Director
tt0119664,Thomas Carter,Director
tt0119937,Steve James,Director
tt0120107,George P. Cosmatos,Director
tt0120317,Bob Spiers,Director
tt0119432,John Pasquin,Director
tt0119229,George Armitage,Director
tt0120032,David Mirkin,Director
tt0119214,Christopher Cain,Director
tt0118880,Simon West,Director
tt0119094,John Woo,Director
tt0119282,Ron Clements,Director
tt0119190,Sam Weisman,Director
tt0119807,Steve Oedekerk,Director
tt0118571,Wolfgang Petersen,Director
tt0118570,Charles Martin Smith,Director
tt0119173,Ridley Scott,Director
tt0120323,Jocelyn Moorhouse,Director
tt0120029,Stuart Gillard,Director
tt0119906,Andy Wilson,Director
tt0120481,Agnieszka Holland,Director
tt0120201,Paul Verhoeven,Director
tt0119137,Les Mayfield,Director
tt0119718,Stanley Tong,Director
tt0118604,Anthony Waller,Director
tt0119485,Martin Scorsese,Director
tt0129634,Stuart Gordon,Director
tt0118956,Stephen Sommers,Director
tt0120725,Todd Holland,Director
tt0120645,Steve Boyum,Director
tt0124718,Spike Lee,Director
tt0119314,Robert Redford,Director
tt0120828,Ivan Reitman,Director
tt0120762,Tony Bancroft,Director
tt0120591,Michael Bay,Director
tt0120741,Jim Abrahams,Director
tt0120783,Nancy Meyers,Director
tt0120832,Brian De Palma,Director
tt0124879,Mark Steven Johnson,Director
tt0120701,Stephen Herek,Director
tt0128445,Wes Anderson,Director
tt0120603,Jonathan Demme,Director
tt0120484,Frank Coraci,Director
tt0155753,Arlene Sanford,Director
tt0120660,Tony Scott,Director
tt0120623,John Lasseter,Director
tt0120751,Ron Underwood,Director
tt5216282,Ron Underwood,Director
tt0120764,Donald Petrie,Director
tt0123209,Garry Marshall,Director
tt0187819,Maurice Joyce,Director
tt0147800,Gil Junger,Director
tt0128278,Jon Turteltaub,Director
tt0120855,Chris Buck,Director
tt0162677,Spike Lee,Director
tt0141369,David Kellogg,Director
tt0163187,Garry Marshall,Director
tt0167404,M. Night Shyamalan,Director
tt0120657,John McTiernan,Director
tt0120618,Alan Rudolph,Director
tt0140397,Lawrence Kasdan,Director
tt0134618,Jay Roach,Director
tt0166896,David Lynch,Director
tt0163988,Martin Scorsese,Director
tt0140352,Michael Mann,Director
tt0146675,Peter Hyams,Director
tt0120363,John Lasseter,Director
tt0205000,Mike Mitchell,Director
tt0150216,Tim Robbins,Director
tt0182789,Chris Columbus,Director
tt0174856,Norman Jewison,Director
tt0171356,Eric Blakeney,Director
tt0220099,Jun Falkenstein,Director
tt0183523,Brian De Palma,Director
tt0146882,Stephen Frears,Director
tt0171433,Edward Norton,Director
tt0130623,Eric Leighton,Director
tt0184894,Tom Dey,Director
tt0187078,Dominic Sena,Director
tt0200550,David McNally,Director
tt0198386,Michael Dinner,Director
tt0134630,Bruce Paltrow,Director
tt0210945,Boaz Yakin,Director
tt0217869,M. Night Shyamalan,Director
tt0211181,Kevin Lima,Director
tt0120917,Mark Dindal,Director
tt0190590,Joel Coen,Director
tt0238948,George Gallo,Director
tt0265632,Chuck Sheetz,Director
tt0189192,Jean-Marie Poiré,Director
tt0213149,Michael Bay,Director
tt0230011,Gary Trousdale,Director
tt0250224,John Stockwell,Director
tt0247638,Garry Marshall,Director
tt0258470,Blair Hayes,Director
tt0229003,Kyle Cooper,Director
tt0273799,Tim Hill,Director
tt0250310,Rob Pritts,Director
tt0253126,Mel Smith,Director
tt0198781,Pete Docter,Director
tt0253798,Brendan Malloy,Director
tt0265666,Wes Anderson,Director
tt0281373,Brian Levant,Director
tt0245844,Kevin Reynolds,Director
tt0280030,Robin Budd,Director
tt0259288,Tom Shadyac,Director
tt0279781,Wallace Wolodarsky,Director
tt0265662,John Lee Hancock,Director
tt0246464,Barry Sonnenfeld,Director
tt0281865,Arlene Sanford,Director
tt0297445,Bruce Hendricks,Director
tt0280486,Joel Schumacher,Director
tt0275847,Dean DeBlois,Director
tt0253556,Rob Bowman,Director
tt0276033,Peter Hastings,Director
tt0286106,M. Night Shyamalan,Director
tt0256415,Andy Tennant,Director
tt0179098,Brad Silberling,Director
tt0283084,Jay Russell,Director
tt0267248,Stephen Gaghan,Director
tt0304669,Michael Lembeck,Director
tt0133240,Ron Clements,Director
tt0302640,Tom Brady,Director
tt0307901,Spike Lee,Director
tt0292506,Roger Donaldson,Director
tt0300471,David Dobkin,Director
tt0283426,Steve Trenbirth,Director
tt0305669,Adam Shankman,Director
tt0323642,Francis Glebas,Director
tt0297144,James Cameron,Director
tt0311289,Andrew Davis,Director
tt0306841,Jim Fall,Director
tt0315327,Tom Shadyac,Director
tt0266543,Andrew Stanton,Director
tt0329575,Gary Ross,Director
tt0325980,Gore Verbinski,Director
tt0322330,Mark Waters,Director
tt0316356,Kevin Costner,Director
tt0337909,Nigel Cole,Director
tt0314431,Mark Herman,Director
tt0331468,Mike Figgis,Director
tt0328589,Audrey Wells,Director
tt0312549,Joel Schumacher,Director
tt0328880,Aaron Blaise,Director
tt0338094,Rob Minkoff,Director
tt0318850,Simon Wincer,Director
tt0350194,Timothy Björklund,Director
tt0349825,Gavin O'Connor,Director
tt0361467,Sara Sugarman,Director
tt0317648,Joe Johnston,Director
tt0335245,Ethan Coen,Director
tt0299172,Will Finn,Director
tt0318974,John Lee Hancock,Director
tt0353965,Jon Long,Director
tt0350028,Garry Marshall,Director
tt0327437,Frank Coraci,Director
tt0349683,Antoine Fuqua,Director
tt0368447,M. Night Shyamalan,Director
tt0368933,Garry Marshall,Director
tt0339412,Charles Stone III,Director
tt0357054,Jeff Nathanson,Director
tt0349710,Jay Russell,Director
tt0317705,Brad Bird,Director
tt0368891,Jon Turteltaub,Director
tt0362270,Wes Anderson,Director
tt0417415,James Cameron,Director
tt0407121,Frank Nissen,Director
tt0395699,Adam Shankman,Director
tt0396652,Tim Fywell,Director
tt0391304,Nigel Cole,Director
tt0371724,Garth Jennings,Director
tt0400497,Angela Robinson,Director
tt0382628,Walter Salles,Director
tt0405325,Mike Mitchell,Director
tt0361089,Gary Chapman,Director
tt0408790,Robert Schwentke,Director
tt0388980,Bill Paxton,Director
tt0338427,Anand Tucker,Director
tt0371606,Mark Dindal,Director
tt0363771,Andrew Adamson,Director
tt0402894,Lasse Hallström,Director
tt0385726,James Gartner,Director
tt0436595,George Butler,Director
tt0417433,Justin Lin,Director
tt0397313,Frank Marshall,Director
tt0393735,Brian Robbins,Director
tt0441796,William Brent Bell,Director
tt0405469,Steve 'Spaz' Williams,Director
tt0430634,Jessica Bendinger,Director
tt0317219,John Lasseter,Director
tt0383574,Gore Verbinski,Director
tt0462590,Anne Fletcher,Director
tt0445990,Ericson Core,Director
tt0406816,Andrew Davis,Director
tt0482571,Christopher Nolan,Director
tt0452681,Michael Lembeck,Director
tt0453467,Tony Scott,Director
tt0472043,Mel Gibson,Director
tt0808096,Mel Gibson,Director
tt0398808,Gabor Csupo,Director
tt0486946,Walt Becker,Director
tt0396555,Stephen J. Anderson,Director
tt0435670,David S. Goyer,Director
tt0449088,Gore Verbinski,Director
tt0382932,Brad Bird,Director
tt0496386,Frankie Chung,Director
tt0467110,Frederik Du Chau,Director
tt1059955,Leslie Iwerks,Director
tt0492956,Andy Fickman,Director
tt0480242,Peter Hedges,Director
tt0881303,Gilles de Maistre,Director
tt0461770,Kevin Lima,Director
tt0465234,Jon Turteltaub,Director
tt1127884,Bruce Hendricks,Director
tt1023481,Jon M. Chu,Director
tt0997047,Roger Kumble,Director
tt0499448,Andrew Adamson,Director
tt0910970,Andrew Stanton,Director
tt1027862,Joshua Michael Stern,Director
tt1046997,Spike Lee,Director
tt1014775,Raja Gosnell,Director
tt1198405,Mark Monroe,Director
tt1050739,Jugal Hansraj,Director
tt0397892,Byron Howard,Director
tt0960731,Adam Shankman,Director
tt1093908,P.J. Hogan,Director
tt1229827,Bruce Hendricks,Director
tt1075417,Andy Fickman,Director
tt1114677,Peter Chelsom,Director
tt1757737,Tzu Nyen Ho,Director
tt1247700,Zhong Yu,Director
tt1049413,Pete Docter,Director
tt1176731,Stefan Ruzowitzky,Director
tt1041829,Anne Fletcher,Director
tt0436339,Hoyt Yeatman,Director
tt1440770,Steven Lawrence,Director
tt1581275,Don Hahn,Director
tt0986263,Jonathan Mostow,Director
tt1067106,Robert Zemeckis,Director
tt0976238,Walt Becker,Director
tt0780521,Ron Clements,Director
tt1185416,Mark Steven Johnson,Director
tt1014759,Tim Burton,Director
tt1294226,Julie Anne Robinson,Director
tt1723746,Jonah Sachs,Director
tt0473075,Mike Newell,Director
tt0435761,Lee Unkrich,Director
tt0963966,Jon Turteltaub,Director
tt1193631,Jon M. Chu,Director
tt1414382,Andy Fickman,Director
tt1028576,Randall Wallace,Director
tt1714832,Habib Faisal,Director
tt0398286,Nathan Greno,Director
tt1274300,Julie Taymor,Director
tt1104001,Joseph Kosinski,Director
tt0377981,Kelly Asbury,Director
tt1452293,Harald Sicheritz,Director
tt1464540,D.J. Caruso,Director
tt1305591,Simon Wells,Director
tt1223236,Keith Scholey,Director
tt1605790,Satyajit Bhatkal,Director
tt1604171,Joe Nussbaum,Director
tt1298650,Rob Marshall,Director
tt1216475,John Lasseter,Director
tt1449283,Stephen J. Anderson,Director
tt1454029,Tate Taylor,Director
tt1438176,Craig Gillespie,Director
tt0433035,Shawn Levy,Director
tt1204342,James Bobin,Director
tt1568911,Steven Spielberg,Director
tt0401729,Andrew Stanton,Director
tt1222815,Alastair Fothergill,Director
tt0848228,Joss Whedon,Director
tt2404027,Arnab Chaudhuri,Director
tt2334731,Gray Hofmeyr,Director
tt1217209,Mark Andrews,Director
tt1716777,Alex Kurtzman,Director
tt1462769,Peter Hedges,Director
tt1142977,Tim Burton,Director
tt1217213,Roberts Gannaway,Director
tt1772341,Rich Moore,Director
tt0443272,Steven Spielberg,Director
tt1623205,Sam Raimi,Director
tt1300854,Shane Black,Director
tt1453405,Dan Scanlon,Director
tt1210819,Gore Verbinski,Director
tt1691917,Klay Hall,Director
tt1837703,Bill Condon,Director
tt1981115,Alan Taylor,Director
tt2387559,Ken Scott,Director
tt2294629,Chris Buck,Director
tt2140373,John Lee Hancock,Director
tt2369135,Scott Waugh,Director
tt2281587,James Bobin,Director
tt2483260,Peggy Holmes,Director
tt1843866,Anthony Russo,Director
tt2458776,Alastair Fothergill,Director
tt1647668,Craig Gillespie,Director
tt1587310,Robert Stromberg,Director
tt2980706,Roberts Gannaway,Director
tt2015381,James Gunn,Director
tt2980648,Lasse Hallström,Director
tt3554418,Shashanka Ghosh,Director
tt1698641,Miguel Arteta,Director
tt2245084,Don Hall,Director
tt2180411,Rob Marshall,Director
tt4191054,Gary Rydstrom,Director
tt2097298,Niki Caro,Director
tt1661199,Kenneth Branagh,Director
tt3660770,Mark Linfield,Director
tt2395427,Joss Whedon,Director
tt1964418,Brad Bird,Director
tt6049376,Rahul Singh Rathod,Director
tt2096673,Pete Docter,Director
tt0478970,Peyton Reed,Director
tt5641162,Gray Hofmeyr,Director
tt3682448,Steven Spielberg,Director
tt1979388,Peter Sohn,Director
tt7768640,Peter Sohn,Director
tt2025690,Craig Gillespie,Director
tt2948356,Byron Howard,Director
tt3040964,Jon Favreau,Director
tt3498820,Anthony Russo,Director
tt2567026,James Bobin,Director
tt2277860,Andrew Stanton,Director
tt3691740,Steven Spielberg,Director
tt2788732,David Lowery,Director
tt2547584,Derek Cianfrance,Director
tt4341582,Mira Nair,Director
tt1211837,Scott Derrickson,Director
tt3521164,Ron Clements,Director
tt6332994,Mark Linfield,Director
tt3748528,Gareth Edwards,Director
tt5074352,Nitesh Tiwari,Director
tt2771200,Bill Condon,Director
tt3896198,James Gunn,Director
tt1790809,Joachim Rønning,Director
tt3606752,Brian Fee,Director
tt7332500,Ben Wallis,Director
tt3501632,Taika Waititi,Director
tt2380307,Lee Unkrich,Director
tt7769872,Lee Unkrich,Director
tt8064392,Ben Wallis,Director
tt1825683,Ryan Coogler,Director
tt1620680,Ava DuVernay,Director
tt4154756,Anthony Russo,Director
tt3778644,Ron Howard,Director
tt3606756,Brad Bird,Director
tt5095030,Peyton Reed,Director
tt4575576,Marc Forster,Director
tt5523010,Lasse Hallström,Director
tt5848272,Phil Johnston,Director
tt5028340,Rob Marshall,Director
tt6823368,M. Night Shyamalan,Director
tt4154664,Anna Boden,Director
tt3861390,Tim Burton,Director
tt7083526,Roxann Dawson,Director
tt8080302,Alastair Fothergill,Director
tt4154796,Anthony Russo,Director
tt3361792,Dome Karukoski,Director
tt6139732,Guy Ritchie,Director
tt6565702,Simon Kinberg,Director
tt1979376,Josh Cooley,Director
tt7734218,Michael Dowse,Director
tt6105098,Jon Favreau,Director
tt1478839,Simon Curtis,Director
tt7798634,Matt Bettinelli-Olpin,Director
tt2935510,James Gray,Director
tt7549996,Rupert Goold,Director
tt4682804,Noah Hawley,Director
tt2584384,Taika Waititi,Director
tt4777008,Joachim Rønning,Director
tt6450804,Tim Miller,Director
tt5097410,Marc Lawrence,Director
tt8096832,Charlie Bean,Director
tt1950186,James Mangold,Director
tt4520988,Chris Buck,Director
tt5827916,Terrence Malick,Director
tt5116302,Ericson Core,Director
tt11464830,Steve Meyer,Director
tt5814534,Nick Bruno,Director
tt5774060,William Eubank,Director
tt6820324,Tom McCarthy,Director
tt4558376,Nat Faxon,Director
tt7504726,Chris Sanders,Director
tt2420124,Benh Zeitlin,Director
tt7146812,Dan Scanlon,Director
tt8722888,Dan Scanlon,Director
tt12036052,Mark Linfield,Director
tt3089630,Kenneth Branagh,Director
tt8503618,Thomas Kail,Director
tt12607910,Emmanuel Adjei,Director
tt3979300,Mark Waters,Director
tt3661394,Thea Sharrock,Director
tt4682266,Josh Boone,Director
tt4566758,Niki Caro,Director
tt5867314,David Prior,Director
tt11681250,Sharon Maguire,Director
tt0029583,David Hand,Director
tt0032910,T. Hee,Director
tt0032455,Samuel Armstrong,Director
tt0034091,Hamilton Luske,Director
tt0033563,Norman Ferguson,Director
tt0034492,Samuel Armstrong,Director
tt0036497,Clyde Geronimi,Director
tt0038718,Clyde Geronimi,Director
tt0038969,Wilfred Jackson,Director
tt0039404,Hamilton Luske,Director
tt0040580,Wilfred Jackson,Director
tt0041890,Hamilton Luske,Director
tt0041094,Clyde Geronimi,Director
tt0042332,Wilfred Jackson,Director
tt0043274,Wilfred Jackson,Director
tt0046183,Wilfred Jackson,Director
tt0048280,Wilfred Jackson,Director
tt0050837,Ralph Wright,Director
tt0053285,Les Clark,Director
tt0055254,Hamilton Luske,Director
tt0055232,Don Haldane,Director
tt0057546,Clyde Geronimi,Director
tt0066817,Ward Kimball,Director
tt0070608,David Hand,Director
tt0076363,Wolfgang Reitherman,Director
tt0076618,Wolfgang Reitherman,Director
tt0076538,Don Bluth,Director
tt0081159,David Wechter,Director
tt0081738,Vincent McEveety,Director
tt0082406,Richard Rich,Director
tt0088814,Richard Rich,Director
tt0091877,David Zucker,Director
tt0091149,Burny Mattinson,Director
tt0094933,Rocky Morton,Director
tt0097965,Francis Ford Coppola,Director
tt0097757,John Musker,Director
tt0100477,Mike Gabriel,Director
tt0101414,Kirk Wise,Director
tt0103639,John Musker,Director
tt0108255,Rocky Morton,Director
tt0108358,Kevin Jarre,Director
tt0110357,Rob Minkoff,Director
tt0114148,Eric Goldberg,Director
tt0112819,Allen Hughes,Director
tt0117110,David Lane,Director
tt0116583,Kirk Wise,Director
tt0119282,John Musker,Director
tt0120762,Barry Cook,Director
tt0120623,Andrew Stanton(co-director),Director
tt0120855,Kevin Lima,Director
tt0120657,Michael Crichton,Director
tt0120363,Ash Brannon(co-director),Director
tt0130623,Ralph Zondag,Director
tt0190590,Ethan Coen,Director
tt0230011,Kirk Wise,Director
tt0198781,David Silverman(co-director),Director
tt0253798,Emmett Malloy,Director
tt0280030,Donovan Cook(co-director),Director
tt0275847,Chris Sanders,Director
tt0133240,John Musker,Director
tt0266543,Lee Unkrich(co-director),Director
tt0328880,Robert Walker,Director
tt0335245,Joel Coen,Director
tt0299172,John Sanford,Director
tt0417415,Steven Quale,Director
tt0317219,Joe Ranft(co-director),Director
tt0382932,Jan Pinkava(co-director),Director
tt0397892,Chris Williams,Director
tt1049413,Bob Peterson(co-director),Director
tt0780521,John Musker,Director
tt1723746,Ruben DeLuna(co-director),Director
tt0398286,Byron Howard,Director
tt1223236,Alastair Fothergill(co-director),Director
